rank,logit,path
7497,-0.22872,.cache_imagenette/imagenette2-320/train/n03445777/n03445777_11643.JPEG
7498,-0.22872,.cache_imagenette/imagenette2-320/train/n03888257/n03888257_38619.JPEG
7499,-0.22872,.cache_imagenette/imagenette2-320/train/n02102040/n02102040_763.JPEG
7500,-0.22881,.cache_imagenette/imagenette2-320/train/n03445777/n03445777_6397.JPEG
7501,-0.22889,.cache_imagenette/imagenette2-320/train/n03425413/n03425413_9453.JPEG
7502,-0.22891,.cache_imagenette/imagenette2-320/train/n03000684/n03000684_2264.JPEG
7503,-0.22894,.cache_imagenette/imagenette2-320/train/n03417042/n03417042_15278.JPEG
7504,-0.22897,.cache_imagenette/imagenette2-320/train/n02102040/n02102040_7925.JPEG
7505,-0.22914,.cache_imagenette/imagenette2-320/train/n01440764/n01440764_8764.JPEG
7506,-0.22915,.cache_imagenette/imagenette2-320/train/n03394916/n03394916_35809.JPEG
7507,-0.22923,.cache_imagenette/imagenette2-320/train/n02102040/n02102040_3637.JPEG
7508,-0.22929,.cache_imagenette/imagenette2-320/train/n01440764/n01440764_6157.JPEG
7509,-0.22937,.cache_imagenette/imagenette2-320/train/n02102040/n02102040_948.JPEG
7510,-0.22942,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_20038.JPEG
7511,-0.22949,.cache_imagenette/imagenette2-320/train/n03417042/n03417042_8248.JPEG
7512,-0.22958,.cache_imagenette/imagenette2-320/train/n01440764/n01440764_9846.JPEG
7513,-0.22960,.cache_imagenette/imagenette2-320/train/n03445777/n03445777_2814.JPEG
7514,-0.22963,.cache_imagenette/imagenette2-320/train/n03000684/n03000684_16306.JPEG
7515,-0.22963,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_21014.JPEG
7516,-0.22974,.cache_imagenette/imagenette2-320/train/n02102040/n02102040_2528.JPEG
7517,-0.22974,.cache_imagenette/imagenette2-320/train/n02102040/n02102040_107.JPEG
7518,-0.22985,.cache_imagenette/imagenette2-320/train/n01440764/n01440764_12548.JPEG
7519,-0.22991,.cache_imagenette/imagenette2-320/train/n03888257/n03888257_10068.JPEG
7520,-0.22992,.cache_imagenette/imagenette2-320/train/n01440764/n01440764_148.JPEG
7521,-0.22992,.cache_imagenette/imagenette2-320/train/n02102040/n02102040_4545.JPEG
7522,-0.22998,.cache_imagenette/imagenette2-320/train/n03425413/n03425413_14464.JPEG
7523,-0.23006,.cache_imagenette/imagenette2-320/train/n01440764/n01440764_21005.JPEG
7524,-0.23006,.cache_imagenette/imagenette2-320/train/n03394916/n03394916_37099.JPEG
7525,-0.23007,.cache_imagenette/imagenette2-320/train/n01440764/n01440764_1154.JPEG
7526,-0.23009,.cache_imagenette/imagenette2-320/train/n01440764/n01440764_9093.JPEG
7527,-0.23018,.cache_imagenette/imagenette2-320/train/n03445777/n03445777_5816.JPEG
7528,-0.23025,.cache_imagenette/imagenette2-320/train/n03888257/n03888257_33544.JPEG
7529,-0.23028,.cache_imagenette/imagenette2-320/train/n03394916/n03394916_7616.JPEG
7530,-0.23038,.cache_imagenette/imagenette2-320/train/n03425413/n03425413_11944.JPEG
7531,-0.23057,.cache_imagenette/imagenette2-320/train/n01440764/n01440764_10787.JPEG
7532,-0.23058,.cache_imagenette/imagenette2-320/train/n01440764/ILSVRC2012_val_00016018.JPEG
7533,-0.23059,.cache_imagenette/imagenette2-320/train/n03888257/n03888257_22956.JPEG
7534,-0.23060,.cache_imagenette/imagenette2-320/train/n01440764/n01440764_12204.JPEG
7535,-0.23073,.cache_imagenette/imagenette2-320/train/n03445777/n03445777_8546.JPEG
7536,-0.23086,.cache_imagenette/imagenette2-320/train/n03425413/n03425413_13158.JPEG
7537,-0.23088,.cache_imagenette/imagenette2-320/train/n03000684/n03000684_493.JPEG
7538,-0.23101,.cache_imagenette/imagenette2-320/train/n03417042/n03417042_9327.JPEG
7539,-0.23101,.cache_imagenette/imagenette2-320/train/n03445777/n03445777_768.JPEG
7540,-0.23104,.cache_imagenette/imagenette2-320/train/n01440764/n01440764_11679.JPEG
7541,-0.23107,.cache_imagenette/imagenette2-320/train/n03000684/n03000684_7313.JPEG
7542,-0.23120,.cache_imagenette/imagenette2-320/train/n03394916/n03394916_1326.JPEG
7543,-0.23133,.cache_imagenette/imagenette2-320/train/n03394916/n03394916_36855.JPEG
7544,-0.23141,.cache_imagenette/imagenette2-320/train/n03445777/n03445777_5485.JPEG
7545,-0.23143,.cache_imagenette/imagenette2-320/train/n01440764/n01440764_4616.JPEG
7546,-0.23146,.cache_imagenette/imagenette2-320/train/n03000684/n03000684_17269.JPEG
7547,-0.23152,.cache_imagenette/imagenette2-320/train/n03445777/n03445777_1969.JPEG
7548,-0.23156,.cache_imagenette/imagenette2-320/train/n03417042/n03417042_5338.JPEG
7549,-0.23156,.cache_imagenette/imagenette2-320/train/n03417042/n03417042_176.JPEG
7550,-0.23162,.cache_imagenette/imagenette2-320/train/n03417042/n03417042_5449.JPEG
7551,-0.23179,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_2718.JPEG
7552,-0.23180,.cache_imagenette/imagenette2-320/train/n03888257/n03888257_18198.JPEG
7553,-0.23183,.cache_imagenette/imagenette2-320/train/n03000684/n03000684_26865.JPEG
7554,-0.23185,.cache_imagenette/imagenette2-320/train/n03445777/n03445777_2563.JPEG
7555,-0.23187,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_20799.JPEG
7556,-0.23188,.cache_imagenette/imagenette2-320/train/n03445777/n03445777_17833.JPEG
7557,-0.23203,.cache_imagenette/imagenette2-320/train/n01440764/n01440764_2418.JPEG
7558,-0.23204,.cache_imagenette/imagenette2-320/train/n03425413/n03425413_14504.JPEG
7559,-0.23212,.cache_imagenette/imagenette2-320/train/n02102040/n02102040_3997.JPEG
7560,-0.23219,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_19034.JPEG
7561,-0.23223,.cache_imagenette/imagenette2-320/train/n03888257/n03888257_3013.JPEG
7562,-0.23225,.cache_imagenette/imagenette2-320/train/n01440764/n01440764_20434.JPEG
7563,-0.23226,.cache_imagenette/imagenette2-320/train/n03417042/n03417042_7005.JPEG
7564,-0.23229,.cache_imagenette/imagenette2-320/train/n02102040/n02102040_1515.JPEG
7565,-0.23234,.cache_imagenette/imagenette2-320/train/n01440764/n01440764_1995.JPEG
7566,-0.23245,.cache_imagenette/imagenette2-320/train/n03445777/n03445777_8797.JPEG
7567,-0.23255,.cache_imagenette/imagenette2-320/train/n03000684/ILSVRC2012_val_00029918.JPEG
7568,-0.23264,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_8818.JPEG
7569,-0.23278,.cache_imagenette/imagenette2-320/train/n01440764/n01440764_2369.JPEG
7570,-0.23294,.cache_imagenette/imagenette2-320/train/n02102040/n02102040_1306.JPEG
7571,-0.23297,.cache_imagenette/imagenette2-320/train/n01440764/n01440764_14098.JPEG
7572,-0.23297,.cache_imagenette/imagenette2-320/train/n03417042/n03417042_8247.JPEG
7573,-0.23299,.cache_imagenette/imagenette2-320/train/n03417042/n03417042_7485.JPEG
7574,-0.23301,.cache_imagenette/imagenette2-320/train/n03888257/n03888257_43169.JPEG
7575,-0.23304,.cache_imagenette/imagenette2-320/train/n03445777/n03445777_455.JPEG
7576,-0.23304,.cache_imagenette/imagenette2-320/train/n03417042/n03417042_13055.JPEG
7577,-0.23307,.cache_imagenette/imagenette2-320/train/n01440764/n01440764_6697.JPEG
7578,-0.23309,.cache_imagenette/imagenette2-320/train/n03417042/n03417042_5648.JPEG
7579,-0.23327,.cache_imagenette/imagenette2-320/train/n03000684/n03000684_3707.JPEG
7580,-0.23336,.cache_imagenette/imagenette2-320/train/n02102040/n02102040_7026.JPEG
7581,-0.23337,.cache_imagenette/imagenette2-320/train/n03394916/n03394916_36945.JPEG
7582,-0.23341,.cache_imagenette/imagenette2-320/train/n02102040/n02102040_828.JPEG
7583,-0.23346,.cache_imagenette/imagenette2-320/train/n02102040/n02102040_2474.JPEG
7584,-0.23355,.cache_imagenette/imagenette2-320/train/n03445777/n03445777_6606.JPEG
7585,-0.23370,.cache_imagenette/imagenette2-320/train/n01440764/n01440764_13766.JPEG
7586,-0.23374,.cache_imagenette/imagenette2-320/train/n03445777/n03445777_485.JPEG
7587,-0.23379,.cache_imagenette/imagenette2-320/train/n03417042/n03417042_9254.JPEG
7588,-0.23384,.cache_imagenette/imagenette2-320/train/n01440764/n01440764_10365.JPEG
7589,-0.23391,.cache_imagenette/imagenette2-320/train/n02102040/n02102040_4295.JPEG
7590,-0.23391,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_11875.JPEG
7591,-0.23397,.cache_imagenette/imagenette2-320/train/n01440764/n01440764_4279.JPEG
7592,-0.23398,.cache_imagenette/imagenette2-320/train/n03417042/n03417042_15485.JPEG
7593,-0.23408,.cache_imagenette/imagenette2-320/train/n03417042/n03417042_20919.JPEG
7594,-0.23412,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_11197.JPEG
7595,-0.23416,.cache_imagenette/imagenette2-320/train/n03000684/n03000684_17024.JPEG
7596,-0.23423,.cache_imagenette/imagenette2-320/train/n01440764/n01440764_8479.JPEG
7597,-0.23427,.cache_imagenette/imagenette2-320/train/n03888257/n03888257_13184.JPEG
7598,-0.23428,.cache_imagenette/imagenette2-320/train/n01440764/n01440764_12314.JPEG
7599,-0.23435,.cache_imagenette/imagenette2-320/train/n03445777/n03445777_10786.JPEG
7600,-0.23439,.cache_imagenette/imagenette2-320/train/n02102040/n02102040_706.JPEG
7601,-0.23439,.cache_imagenette/imagenette2-320/train/n03425413/n03425413_15014.JPEG
7602,-0.23440,.cache_imagenette/imagenette2-320/train/n02102040/n02102040_2135.JPEG
7603,-0.23443,.cache_imagenette/imagenette2-320/train/n03417042/n03417042_4735.JPEG
7604,-0.23446,.cache_imagenette/imagenette2-320/train/n03445777/n03445777_17703.JPEG
7605,-0.23448,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_2993.JPEG
7606,-0.23448,.cache_imagenette/imagenette2-320/train/n02102040/n02102040_3295.JPEG
7607,-0.23455,.cache_imagenette/imagenette2-320/train/n03445777/n03445777_20454.JPEG
7608,-0.23457,.cache_imagenette/imagenette2-320/train/n03000684/n03000684_16448.JPEG
7609,-0.23466,.cache_imagenette/imagenette2-320/train/n02102040/n02102040_6615.JPEG
7610,-0.23466,.cache_imagenette/imagenette2-320/train/n03417042/n03417042_27686.JPEG
7611,-0.23468,.cache_imagenette/imagenette2-320/train/n03888257/n03888257_2267.JPEG
7612,-0.23470,.cache_imagenette/imagenette2-320/train/n03000684/ILSVRC2012_val_00009206.JPEG
7613,-0.23474,.cache_imagenette/imagenette2-320/train/n01440764/n01440764_11346.JPEG
7614,-0.23477,.cache_imagenette/imagenette2-320/train/n01440764/n01440764_7929.JPEG
7615,-0.23478,.cache_imagenette/imagenette2-320/train/n03445777/n03445777_4533.JPEG
7616,-0.23479,.cache_imagenette/imagenette2-320/train/n03417042/n03417042_4114.JPEG
7617,-0.23488,.cache_imagenette/imagenette2-320/train/n03417042/n03417042_2515.JPEG
7618,-0.23500,.cache_imagenette/imagenette2-320/train/n02102040/n02102040_1147.JPEG
7619,-0.23509,.cache_imagenette/imagenette2-320/train/n03445777/n03445777_9047.JPEG
7620,-0.23518,.cache_imagenette/imagenette2-320/train/n03417042/n03417042_11095.JPEG
7621,-0.23538,.cache_imagenette/imagenette2-320/train/n03888257/n03888257_5327.JPEG
7622,-0.23555,.cache_imagenette/imagenette2-320/train/n03000684/n03000684_426.JPEG
7623,-0.23555,.cache_imagenette/imagenette2-320/train/n03417042/n03417042_27776.JPEG
7624,-0.23568,.cache_imagenette/imagenette2-320/train/n03888257/n03888257_28095.JPEG
7625,-0.23575,.cache_imagenette/imagenette2-320/train/n03425413/n03425413_2953.JPEG
7626,-0.23577,.cache_imagenette/imagenette2-320/train/n01440764/n01440764_10319.JPEG
7627,-0.23577,.cache_imagenette/imagenette2-320/train/n03888257/ILSVRC2012_val_00022496.JPEG
7628,-0.23581,.cache_imagenette/imagenette2-320/train/n03417042/n03417042_12988.JPEG
7629,-0.23588,.cache_imagenette/imagenette2-320/train/n03394916/n03394916_17104.JPEG
7630,-0.23591,.cache_imagenette/imagenette2-320/train/n03000684/n03000684_7664.JPEG
7631,-0.23592,.cache_imagenette/imagenette2-320/train/n03417042/n03417042_5234.JPEG
7632,-0.23593,.cache_imagenette/imagenette2-320/train/n03417042/n03417042_4016.JPEG
7633,-0.23601,.cache_imagenette/imagenette2-320/train/n03445777/n03445777_75.JPEG
7634,-0.23610,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_12664.JPEG
7635,-0.23615,.cache_imagenette/imagenette2-320/train/n03417042/n03417042_10627.JPEG
7636,-0.23624,.cache_imagenette/imagenette2-320/train/n01440764/n01440764_11905.JPEG
7637,-0.23628,.cache_imagenette/imagenette2-320/train/n01440764/n01440764_6816.JPEG
7638,-0.23631,.cache_imagenette/imagenette2-320/train/n01440764/n01440764_21603.JPEG
7639,-0.23646,.cache_imagenette/imagenette2-320/train/n03000684/n03000684_907.JPEG
7640,-0.23648,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_21575.JPEG
7641,-0.23651,.cache_imagenette/imagenette2-320/train/n03417042/n03417042_7544.JPEG
7642,-0.23653,.cache_imagenette/imagenette2-320/train/n03445777/n03445777_9908.JPEG
7643,-0.23658,.cache_imagenette/imagenette2-320/train/n03417042/n03417042_16249.JPEG
7644,-0.23659,.cache_imagenette/imagenette2-320/train/n01440764/n01440764_7786.JPEG
7645,-0.23662,.cache_imagenette/imagenette2-320/train/n03445777/n03445777_7228.JPEG
7646,-0.23670,.cache_imagenette/imagenette2-320/train/n03888257/n03888257_30987.JPEG
7647,-0.23693,.cache_imagenette/imagenette2-320/train/n03445777/n03445777_8015.JPEG
7648,-0.23696,.cache_imagenette/imagenette2-320/train/n03888257/n03888257_11216.JPEG
7649,-0.23696,.cache_imagenette/imagenette2-320/train/n03425413/n03425413_28327.JPEG
7650,-0.23702,.cache_imagenette/imagenette2-320/train/n03888257/n03888257_12593.JPEG
7651,-0.23703,.cache_imagenette/imagenette2-320/train/n01440764/n01440764_9609.JPEG
7652,-0.23707,.cache_imagenette/imagenette2-320/train/n01440764/n01440764_9428.JPEG
7653,-0.23709,.cache_imagenette/imagenette2-320/train/n03417042/n03417042_3084.JPEG
7654,-0.23716,.cache_imagenette/imagenette2-320/train/n03445777/n03445777_7184.JPEG
7655,-0.23721,.cache_imagenette/imagenette2-320/train/n03000684/n03000684_7699.JPEG
7656,-0.23724,.cache_imagenette/imagenette2-320/train/n01440764/n01440764_7158.JPEG
7657,-0.23741,.cache_imagenette/imagenette2-320/train/n03888257/n03888257_11737.JPEG
7658,-0.23741,.cache_imagenette/imagenette2-320/train/n01440764/n01440764_25064.JPEG
7659,-0.23753,.cache_imagenette/imagenette2-320/train/n01440764/n01440764_8215.JPEG
7660,-0.23755,.cache_imagenette/imagenette2-320/train/n01440764/n01440764_13208.JPEG
7661,-0.23768,.cache_imagenette/imagenette2-320/train/n03888257/n03888257_71023.JPEG
7662,-0.23778,.cache_imagenette/imagenette2-320/train/n02102040/n02102040_6513.JPEG
7663,-0.23781,.cache_imagenette/imagenette2-320/train/n01440764/n01440764_12423.JPEG
7664,-0.23786,.cache_imagenette/imagenette2-320/train/n03417042/n03417042_3907.JPEG
7665,-0.23790,.cache_imagenette/imagenette2-320/train/n02102040/n02102040_2539.JPEG
7666,-0.23793,.cache_imagenette/imagenette2-320/train/n03000684/n03000684_12913.JPEG
7667,-0.23798,.cache_imagenette/imagenette2-320/train/n02102040/n02102040_885.JPEG
7668,-0.23805,.cache_imagenette/imagenette2-320/train/n03417042/n03417042_6216.JPEG
7669,-0.23806,.cache_imagenette/imagenette2-320/train/n02102040/n02102040_959.JPEG
7670,-0.23815,.cache_imagenette/imagenette2-320/train/n03445777/n03445777_637.JPEG
7671,-0.23821,.cache_imagenette/imagenette2-320/train/n03417042/n03417042_1963.JPEG
7672,-0.23825,.cache_imagenette/imagenette2-320/train/n03417042/n03417042_12267.JPEG
7673,-0.23828,.cache_imagenette/imagenette2-320/train/n03445777/n03445777_5809.JPEG
7674,-0.23828,.cache_imagenette/imagenette2-320/train/n03417042/n03417042_26885.JPEG
7675,-0.23830,.cache_imagenette/imagenette2-320/train/n03888257/n03888257_9983.JPEG
7676,-0.23831,.cache_imagenette/imagenette2-320/train/n03000684/n03000684_26458.JPEG
7677,-0.23843,.cache_imagenette/imagenette2-320/train/n03394916/n03394916_36308.JPEG
7678,-0.23844,.cache_imagenette/imagenette2-320/train/n03445777/n03445777_4426.JPEG
7679,-0.23845,.cache_imagenette/imagenette2-320/train/n03888257/n03888257_9155.JPEG
7680,-0.23848,.cache_imagenette/imagenette2-320/train/n01440764/n01440764_3867.JPEG
7681,-0.23860,.cache_imagenette/imagenette2-320/train/n03417042/n03417042_18246.JPEG
7682,-0.23860,.cache_imagenette/imagenette2-320/train/n01440764/n01440764_14907.JPEG
7683,-0.23863,.cache_imagenette/imagenette2-320/train/n03417042/n03417042_26865.JPEG
7684,-0.23864,.cache_imagenette/imagenette2-320/train/n03028079/n03028079_5585.JPEG
7685,-0.23865,.cache_imagenette/imagenette2-320/train/n03417042/n03417042_18743.JPEG
7686,-0.23876,.cache_imagenette/imagenette2-320/train/n01440764/n01440764_7157.JPEG
7687,-0.23876,.cache_imagenette/imagenette2-320/train/n01440764/n01440764_1108.JPEG
7688,-0.23888,.cache_imagenette/imagenette2-320/train/n01440764/n01440764_11838.JPEG
7689,-0.23889,.cache_imagenette/imagenette2-320/train/n02102040/ILSVRC2012_val_00014125.JPEG
7690,-0.23893,.cache_imagenette/imagenette2-320/train/n01440764/n01440764_14169.JPEG
7691,-0.23894,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_10009.JPEG
7692,-0.23897,.cache_imagenette/imagenette2-320/train/n03888257/n03888257_2714.JPEG
7693,-0.23899,.cache_imagenette/imagenette2-320/train/n02102040/n02102040_4679.JPEG
7694,-0.23900,.cache_imagenette/imagenette2-320/train/n02102040/n02102040_4484.JPEG
7695,-0.23901,.cache_imagenette/imagenette2-320/train/n02102040/n02102040_7188.JPEG
7696,-0.23911,.cache_imagenette/imagenette2-320/train/n01440764/n01440764_5068.JPEG
7697,-0.23913,.cache_imagenette/imagenette2-320/train/n01440764/n01440764_10979.JPEG
7698,-0.23918,.cache_imagenette/imagenette2-320/train/n03417042/n03417042_356.JPEG
7699,-0.23920,.cache_imagenette/imagenette2-320/train/n03000684/n03000684_3028.JPEG
7700,-0.23925,.cache_imagenette/imagenette2-320/train/n03888257/n03888257_30008.JPEG
7701,-0.23933,.cache_imagenette/imagenette2-320/train/n03000684/n03000684_916.JPEG
7702,-0.23948,.cache_imagenette/imagenette2-320/train/n03888257/n03888257_68953.JPEG
7703,-0.23954,.cache_imagenette/imagenette2-320/train/n03417042/n03417042_3214.JPEG
7704,-0.23959,.cache_imagenette/imagenette2-320/train/n03417042/n03417042_28419.JPEG
7705,-0.23968,.cache_imagenette/imagenette2-320/train/n02102040/n02102040_6936.JPEG
7706,-0.23979,.cache_imagenette/imagenette2-320/train/n03394916/n03394916_60388.JPEG
7707,-0.23986,.cache_imagenette/imagenette2-320/train/n03417042/n03417042_1336.JPEG
7708,-0.23993,.cache_imagenette/imagenette2-320/train/n03425413/n03425413_2076.JPEG
7709,-0.23994,.cache_imagenette/imagenette2-320/train/n01440764/n01440764_9749.JPEG
7710,-0.24011,.cache_imagenette/imagenette2-320/train/n03394916/n03394916_29284.JPEG
7711,-0.24014,.cache_imagenette/imagenette2-320/train/n03888257/n03888257_38563.JPEG
7712,-0.24019,.cache_imagenette/imagenette2-320/train/n03394916/n03394916_20527.JPEG
7713,-0.24020,.cache_imagenette/imagenette2-320/train/n03425413/n03425413_11029.JPEG
7714,-0.24028,.cache_imagenette/imagenette2-320/train/n01440764/n01440764_12689.JPEG
7715,-0.24028,.cache_imagenette/imagenette2-320/train/n03394916/ILSVRC2012_val_00003587.JPEG
7716,-0.24037,.cache_imagenette/imagenette2-320/train/n01440764/n01440764_3273.JPEG
7717,-0.24038,.cache_imagenette/imagenette2-320/train/n02102040/n02102040_3093.JPEG
7718,-0.24045,.cache_imagenette/imagenette2-320/train/n03888257/n03888257_23198.JPEG
7719,-0.24048,.cache_imagenette/imagenette2-320/train/n01440764/n01440764_7807.JPEG
7720,-0.24052,.cache_imagenette/imagenette2-320/train/n03425413/n03425413_19034.JPEG
7721,-0.24055,.cache_imagenette/imagenette2-320/train/n03394916/n03394916_33254.JPEG
7722,-0.24068,.cache_imagenette/imagenette2-320/train/n03000684/n03000684_7225.JPEG
7723,-0.24068,.cache_imagenette/imagenette2-320/train/n03394916/n03394916_41638.JPEG
7724,-0.24069,.cache_imagenette/imagenette2-320/train/n02102040/n02102040_645.JPEG
7725,-0.24079,.cache_imagenette/imagenette2-320/train/n03000684/n03000684_16114.JPEG
7726,-0.24080,.cache_imagenette/imagenette2-320/train/n03445777/n03445777_15188.JPEG
7727,-0.24081,.cache_imagenette/imagenette2-320/train/n03417042/ILSVRC2012_val_00018227.JPEG
7728,-0.24086,.cache_imagenette/imagenette2-320/train/n03445777/n03445777_6276.JPEG
7729,-0.24087,.cache_imagenette/imagenette2-320/train/n01440764/n01440764_4478.JPEG
7730,-0.24097,.cache_imagenette/imagenette2-320/train/n02102040/n02102040_4879.JPEG
7731,-0.24105,.cache_imagenette/imagenette2-320/train/n03000684/n03000684_9005.JPEG
7732,-0.24109,.cache_imagenette/imagenette2-320/train/n01440764/n01440764_9108.JPEG
7733,-0.24114,.cache_imagenette/imagenette2-320/train/n03888257/n03888257_15299.JPEG
7734,-0.24115,.cache_imagenette/imagenette2-320/train/n03445777/n03445777_4147.JPEG
7735,-0.24119,.cache_imagenette/imagenette2-320/train/n03417042/n03417042_22539.JPEG
7736,-0.24127,.cache_imagenette/imagenette2-320/train/n03000684/n03000684_13903.JPEG
7737,-0.24131,.cache_imagenette/imagenette2-320/train/n03425413/n03425413_19499.JPEG
7738,-0.24137,.cache_imagenette/imagenette2-320/train/n01440764/n01440764_4074.JPEG
7739,-0.24143,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_5679.JPEG
7740,-0.24147,.cache_imagenette/imagenette2-320/train/n02102040/n02102040_3733.JPEG
7741,-0.24155,.cache_imagenette/imagenette2-320/train/n02102040/n02102040_4076.JPEG
7742,-0.24165,.cache_imagenette/imagenette2-320/train/n03000684/n03000684_15014.JPEG
7743,-0.24170,.cache_imagenette/imagenette2-320/train/n01440764/n01440764_1337.JPEG
7744,-0.24173,.cache_imagenette/imagenette2-320/train/n03445777/n03445777_13144.JPEG
7745,-0.24190,.cache_imagenette/imagenette2-320/train/n03445777/n03445777_20726.JPEG
7746,-0.24197,.cache_imagenette/imagenette2-320/train/n03445777/n03445777_7283.JPEG
7747,-0.24201,.cache_imagenette/imagenette2-320/train/n03000684/n03000684_11778.JPEG
7748,-0.24208,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_12024.JPEG
7749,-0.24208,.cache_imagenette/imagenette2-320/train/n03445777/n03445777_4685.JPEG
7750,-0.24210,.cache_imagenette/imagenette2-320/train/n03000684/n03000684_5469.JPEG
7751,-0.24212,.cache_imagenette/imagenette2-320/train/n03445777/n03445777_6539.JPEG
7752,-0.24215,.cache_imagenette/imagenette2-320/train/n01440764/n01440764_9374.JPEG
7753,-0.24219,.cache_imagenette/imagenette2-320/train/n02102040/n02102040_7195.JPEG
7754,-0.24228,.cache_imagenette/imagenette2-320/train/n03394916/n03394916_56437.JPEG
7755,-0.24236,.cache_imagenette/imagenette2-320/train/n03000684/n03000684_11175.JPEG
7756,-0.24238,.cache_imagenette/imagenette2-320/train/n01440764/n01440764_3509.JPEG
7757,-0.24253,.cache_imagenette/imagenette2-320/train/n02102040/n02102040_6846.JPEG
7758,-0.24256,.cache_imagenette/imagenette2-320/train/n03417042/n03417042_9946.JPEG
7759,-0.24269,.cache_imagenette/imagenette2-320/train/n03445777/n03445777_4087.JPEG
7760,-0.24275,.cache_imagenette/imagenette2-320/train/n01440764/n01440764_8938.JPEG
7761,-0.24285,.cache_imagenette/imagenette2-320/train/n03417042/n03417042_3065.JPEG
7762,-0.24299,.cache_imagenette/imagenette2-320/train/n03000684/n03000684_9294.JPEG
7763,-0.24317,.cache_imagenette/imagenette2-320/train/n01440764/n01440764_8826.JPEG
7764,-0.24319,.cache_imagenette/imagenette2-320/train/n02102040/n02102040_3159.JPEG
7765,-0.24322,.cache_imagenette/imagenette2-320/train/n03445777/n03445777_3549.JPEG
7766,-0.24324,.cache_imagenette/imagenette2-320/train/n01440764/n01440764_10529.JPEG
7767,-0.24331,.cache_imagenette/imagenette2-320/train/n03000684/n03000684_4883.JPEG
7768,-0.24334,.cache_imagenette/imagenette2-320/train/n03000684/n03000684_5045.JPEG
7769,-0.24351,.cache_imagenette/imagenette2-320/train/n02102040/ILSVRC2012_val_00040546.JPEG
7770,-0.24351,.cache_imagenette/imagenette2-320/train/n01440764/n01440764_7746.JPEG
7771,-0.24355,.cache_imagenette/imagenette2-320/train/n03000684/n03000684_12255.JPEG
7772,-0.24355,.cache_imagenette/imagenette2-320/train/n03417042/n03417042_108.JPEG
7773,-0.24360,.cache_imagenette/imagenette2-320/train/n03417042/n03417042_6419.JPEG
7774,-0.24367,.cache_imagenette/imagenette2-320/train/n01440764/n01440764_12817.JPEG
7775,-0.24373,.cache_imagenette/imagenette2-320/train/n03445777/n03445777_7794.JPEG
7776,-0.24380,.cache_imagenette/imagenette2-320/train/n03000684/n03000684_11697.JPEG
7777,-0.24397,.cache_imagenette/imagenette2-320/train/n03000684/n03000684_16063.JPEG
7778,-0.24397,.cache_imagenette/imagenette2-320/train/n03000684/n03000684_6857.JPEG
7779,-0.24401,.cache_imagenette/imagenette2-320/train/n03445777/n03445777_16189.JPEG
7780,-0.24406,.cache_imagenette/imagenette2-320/train/n03417042/n03417042_6407.JPEG
7781,-0.24413,.cache_imagenette/imagenette2-320/train/n03888257/n03888257_34666.JPEG
7782,-0.24416,.cache_imagenette/imagenette2-320/train/n03417042/n03417042_25033.JPEG
7783,-0.24420,.cache_imagenette/imagenette2-320/train/n02102040/n02102040_1049.JPEG
7784,-0.24427,.cache_imagenette/imagenette2-320/train/n01440764/n01440764_5173.JPEG
7785,-0.24427,.cache_imagenette/imagenette2-320/train/n01440764/n01440764_6118.JPEG
7786,-0.24432,.cache_imagenette/imagenette2-320/train/n03000684/n03000684_22586.JPEG
7787,-0.24441,.cache_imagenette/imagenette2-320/train/n02102040/n02102040_3736.JPEG
7788,-0.24445,.cache_imagenette/imagenette2-320/train/n03888257/n03888257_24905.JPEG
7789,-0.24447,.cache_imagenette/imagenette2-320/train/n01440764/n01440764_36.JPEG
7790,-0.24447,.cache_imagenette/imagenette2-320/train/n03445777/n03445777_4709.JPEG
7791,-0.24450,.cache_imagenette/imagenette2-320/train/n01440764/n01440764_13344.JPEG
7792,-0.24474,.cache_imagenette/imagenette2-320/train/n03417042/n03417042_7797.JPEG
7793,-0.24484,.cache_imagenette/imagenette2-320/train/n03445777/n03445777_13099.JPEG
7794,-0.24491,.cache_imagenette/imagenette2-320/train/n02102040/n02102040_4957.JPEG
7795,-0.24499,.cache_imagenette/imagenette2-320/train/n03445777/n03445777_2585.JPEG
7796,-0.24500,.cache_imagenette/imagenette2-320/train/n02102040/n02102040_4256.JPEG
7797,-0.24501,.cache_imagenette/imagenette2-320/train/n03417042/n03417042_2017.JPEG
7798,-0.24502,.cache_imagenette/imagenette2-320/train/n03000684/n03000684_14997.JPEG
7799,-0.24522,.cache_imagenette/imagenette2-320/train/n03417042/n03417042_5824.JPEG
